id_ponto;latitude_wgs84;longitude_wgs84;vento_bruto_ms;radiacao_solar_bruta;declive_bruto_graus;solo_bruto_codigo;restricao_dados_json;dist_urbana_bruto_km;dist_rede_bruto_km;pct_intersecao_urbana
1814;-5,376226415531891;-35,808873747306265;7,38;5,8;2,4;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,4;8,69;0,0
1815;-5,4213883539750825;-35,80863735119197;7,38;5,8;3,35;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,4;9,99;0,0
1816;-5,466550214807721;-35,80839894808679;7,38;5,8;3,54;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,42;13,2;0,0
1817;-5,5117119973881525;-35,80815853725151;7,38;5,8;4,5;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,76;17,27;18,53
1818;-5,556873701074843;-35,80791611794047;7,38;5,8;3,77;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,49;21,74;28,57
1819;-5,602035325226396;-35,80767168940172;7,38;5,8;3,66;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,61;25,51;0,0
1820;-5,647196869201516;-35,8074252508769;7,38;5,8;3,58;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,86;27,94;0,0
1821;-5,692358332359048;-35,80717680160131;7,38;5,8;3,13;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,07;27,8;5,64
1822;-5,737519714057955;-35,806926340803834;7,38;5,8;3,15;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,09;24,07;0,0
1823;-5,782681013657331;-35,806673867706955;7,03;5,8;3,67;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,56;20,87;0,67
1824;-5,827842230516391;-35,80641938152684;7,03;5,8;5,03;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,95;18,48;4,28
1825;-5,873003363994484;-35,806162881473156;7,03;5,8;5,03;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,48;17,26;0,0
1826;-5,9181644134510805;-35,80590436674923;7,03;5,8;5,29;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,6;17,44;0,0
1827;-5,963325378245792;-35,805643836551965;7,03;5,8;4,65;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,11;18,98;0,0
1828;-6,008486257738347;-35,80538129007182;7,03;5,57;4,59;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,93;21,6;0,0
1829;-6,053647051288621;-35,805116726492884;7,03;5,57;8,98;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,82;24,96;0,0
1830;-6,098807758256607;-35,80485014499275;7,03;5,57;8,06;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,69;26,85;0,0
1831;-6,143968378002443;-35,80458154474262;7,03;5,57;3,95;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,82;24,39;0,0
1832;-6,189128909886397;-35,804310924907234;7,03;5,57;5,37;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,0;22,78;31,76
1833;-6,234289353268869;-35,80403828464489;7,03;5,57;5,85;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,49;22,2;0,0
1834;-6,279449707510407;-35,803763623107436;6,89;5,57;4,8;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,44;22,74;0,0
1835;-6,324609971971686;-35,80348693944024;6,89;5,57;5,67;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,52;24,31;0,03
1836;-6,369770146013521;-35,803208232782225;6,89;5,57;9,46;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,14;26,74;0,77
1837;-6,414930228996871;-35,802927502265824;6,89;5,57;19,08;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,9;29,81;0,14
1838;-6,46009022028283;-35,802644747016956;6,89;5,57;23,79;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,44;33,36;1,83
1839;-6,483794000892394;-35,80712479599;6,89;5,57;17,92;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,96;35,04;0,0
1840;-5,079685052178659;-35,78201123460767;7,88;5,8;2,42;23;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,85;11,67;0,0
1841;-5,106606807109721;-35,766235449706386;7,88;5,8;2,58;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,95;13,38;0,0
1842;-5,150188031816962;-35,76498234718533;7,88;5,8;2,8;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,98;13,22;0,0
1843;-5,1953483428772635;-35,76475279222832;7,88;5,8;2,42;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,29;12,47;0,0
1844;-5,2405085792641595;-35,764521205715525;7,88;5,8;2,51;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,17;13,64;0,0
1845;-5,285668740332982;-35,76428758692955;7,38;5,8;2,47;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,17;12,43;0,0
1846;-5,3308288254391725;-35,76405193514652;7,38;5,8;2,51;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,63;12,73;0,0
1847;-5,3759888339382975;-35,76381424963622;7,38;5,8;2,34;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";16,4;13,69;0,0
1848;-5,421148765186035;-35,76357452966193;7,38;5,8;3,4;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,84;14,55;0,0
1849;-5,466308618538178;-35,763332774480546;7,38;5,8;3,66;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,66;16,91;0,0
1850;-5,511468393350643;-35,7630889833425;7,38;5,8;3,37;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,68;20,26;0,0
1851;-5,556628088979464;-35,762843155491765;7,38;5,8;3,48;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,32;24,18;0,0
1852;-5,601787704780798;-35,76259529016589;7,38;5,8;4,86;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,44;28,44;0,0
1853;-5,646947240110924;-35,76234538659594;7,38;5,8;3,84;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,07;32,22;0,0
1854;-5,692106694326238;-35,76209344400652;7,38;5,8;2,57;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,91;31,14;0,0
1855;-5,737266066783265;-35,76183946161577;7,38;5,8;3,04;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,85;27,85;0,0
1856;-5,782425356838654;-35,76158343863534;7,03;5,8;3,68;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,91;25,14;0,0
1857;-5,827584563849177;-35,76132537427044;7,03;5,8;4,22;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,26;23,2;0,0
1858;-5,872743687171736;-35,76106526771974;7,03;5,8;5,61;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,3;22,23;10,58
1859;-5,917902726163359;-35,76080311817544;7,03;5,8;4,54;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,51;22,37;14,85
1860;-5,963061680181196;-35,76053892482321;7,03;5,8;4,97;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,38;23,6;0,0
1861;-6,008220548582539;-35,760272686842264;7,03;5,57;5,83;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,23;25,75;0,0
1862;-6,053379330724797;-35,760004403405254;7,03;5,57;5,41;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,62;28,62;0,0
1863;-6,098538025965522;-35,75973407367836;7,03;5,57;4,45;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,75;31,11;0,0
1864;-6,143696633662384;-35,75946169682117;7,03;5,57;3,54;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,33;29,02;0,0
1865;-6,1888551531732015;-35,75918727198681;7,03;5,57;6,02;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,97;27,68;0,8
1866;-6,234013583855916;-35,75891079832182;7,03;5,57;6,44;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,98;27,2;0,0
1867;-6,279171925068609;-35,7586322749662;6,89;5,57;7,58;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,82;27,64;0,0
1868;-6,324330176169495;-35,758351701053435;6,89;5,57;10,6;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,04;28,95;0,0
1869;-6,369488336516928;-35,75806907571039;6,89;5,57;15,52;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,62;31,01;0,0
1870;-6,414646405469392;-35,75778439805741;6,89;5,57;14,91;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,84;33,7;0,0
1871;-6,458311054519938;-35,75841966951952;6,89;5,57;17,89;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,15;36,69;0,0
1872;-6,482749959598388;-35,77569981072419;6,89;5,57;36,04;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,28;37,23;0,0
1873;-5,112666841854274;-35,721861764032475;7,88;5,8;2,72;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,44;11,39;0,0
1874;-5,149957305124924;-35,719941076769665;7,88;5,8;2,54;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,43;8,67;0,0
1875;-5,195115582376305;-35,71970833959319;7,88;5,8;3,0;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,97;7,48;0,0
1876;-5,240273784677618;-35,71947354270138;7,88;5,8;2,34;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,04;9,31;0,0
1877;-5,285431911381735;-35,719236685366916;7,38;5,8;2,38;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,56;12,93;0,0
1878;-5,330589961841643;-35,718997766856035;7,38;5,8;2,34;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";17,17;17,26;0,0
1879;-5,375747935410433;-35,71875678642844;7,38;5,8;2,4;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,73;18,69;0,0
1880;-5,420905831441325;-35,71851374333729;7,38;5,8;2,72;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,69;19,33;0,0
1881;-5,466063649287648;-35,71826863682926;7,38;5,8;3,76;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,36;21,17;0,0
1882;-5,511221388302847;-35,71802146614448;7,38;5,8;4,22;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,24;23,92;0,0
1883;-5,55637904784049;-35,717772230516516;7,38;5,8;3,52;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,98;27,32;0,0
1884;-5,601536627254264;-35,71752092917242;7,38;5,8;3,64;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,88;30,41;0,0
1885;-5,646694125897967;-35,71726756133272;7,38;5,8;5,27;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,39;29,52;0,0
1886;-5,691851543125533;-35,71701212621133;7,38;5,8;3,46;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,93;29,47;0,0
1887;-5,7370088782910065;-35,71675462301567;7,38;5,8;3,57;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,88;30,26;0,0
1888;-5,7821661307485615;-35,71649505094651;7,03;5,8;3,95;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,07;29,64;0,0
1889;-5,82732329985249;-35,71623340919814;7,03;5,8;3,79;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,16;28,01;2,23
1890;-5,872480384957214;-35,71596969695822;7,03;5,8;6,48;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,53;27,22;0,0
1891;-5,917637385417279;-35,715703913407836;7,03;5,8;6,22;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,76;27,33;0,0
1892;-5,9627943005873565;-35,71543605772147;7,03;5,8;5,2;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,86;28,34;0,0
1893;-6,0079511298222465;-35,715166129067036;7,03;5,57;4,2;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,61;30,16;0,0
1894;-6,05310787247688;-35,71489412660582;7,03;5,57;3,47;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,18;32,65;2,3
1895;-6,098264527906312;-35,71462004949252;7,03;5,57;4,76;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,0;35,57;7,03
1896;-6,143421095465733;-35,7143438968752;7,03;5,57;4,53;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,23;33,75;0,0
1897;-6,18857757451046;-35,71406566789529;7,03;5,57;5,7;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,97;32,6;0,0
1898;-6,233733964395946;-35,71378536168765;7,03;5,57;9,87;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,72;32,2;0,0
1899;-6,278890264477779;-35,713502977380415;6,89;5,57;8,91;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,74;32,57;0,0
1900;-6,324046474111673;-35,71321851409515;6,89;5,57;6,26;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,0;33,69;19,9
1901;-6,369202592653484;-35,71293197094676;6,89;5,57;13,3;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,12;35,48;0,0
1902;-6,414358619459201;-35,71264334704345;6,89;5,57;13,45;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,52;37,85;5,96
1903;-6,452895928194198;-35,71432719425797;6,89;5,57;16,46;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,09;40,09;0,0
1904;-5,11767439308075;-35,677795791422405;7,88;5,8;2,56;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,56;8,14;0,0
1905;-5,149723402258647;-35,67490186534686;7,88;5,8;2,39;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,91;4,86;0,0
1906;-5,194879617705243;-35,67466594667171;7,88;5,8;3,09;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,81;2,52;0,0
1907;-5,240035757921343;-35,67442794012815;7,88;5,8;3,42;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,45;6,09;0,0
1908;-5,285191822257319;-35,674187844979;7,38;5,8;2,42;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";17,29;10,85;0,0
1909;-5,330347810063667;-35,67394566048056;7,38;5,8;2,58;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,35;15,76;0,0
1910;-5,375503720690983;-35,67370138588249;7,38;5,8;2,21;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,21;20,71;0,0
1911;-5,420659553489982;-35,67345502042782;7,38;5,8;2,53;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,14;24,2;0,0
1912;-5,465815307811498;-35,67320656335301;7,38;5,8;3,9;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,89;25,69;0,0
1913;-5,5109709830064775;-35,67295601388789;7,38;5,8;3,56;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,36;28,0;0,0
1914;-5,556126578425979;-35,67270337125566;7,38;5,8;4,56;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,36;27,54;0,0
1915;-5,601282093421191;-35,672448634672875;7,38;5,8;3,3;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,36;25,61;9,8
1916;-5,646437527343405;-35,672191803349456;7,38;5,8;5,4;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,04;24,55;3,1
1917;-5,691592879544046;-35,671932876488725;7,38;5,8;3,73;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,97;24,49;0,0
1918;-5,736748149374652;-35,67167185328729;7,38;5,8;3,87;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,79;25,44;0,0
1919;-5,781903336186881;-35,67140873293516;7,03;5,8;4,32;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,91;27,28;0,0
1920;-5,82705843933252;-35,67114351461566;7,03;5,8;3,71;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,89;29,85;3,95
1921;-5,872213458163473;-35,670876197505436;7,03;5,8;6,43;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,53;32,21;0,0
1922;-5,917368392031771;-35,67060678077447;7,03;5,8;7,29;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,63;32,31;0,0
1923;-5,962523240289566;-35,67033526358606;7,03;5,8;3,77;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,5;33,17;0,0
1924;-6,00767800228915;-35,67006164509686;7,03;5,57;3,48;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,52;34,73;0,0
1925;-6,052832677382918;-35,66978592445675;7,03;5,57;3,67;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,64;36,91;6,47
1926;-6,097987264923414;-35,66950810080897;7,03;5,57;4,75;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,78;39,61;0,0
1927;-6,1431417642633015;-35,66922817329005;7,03;5,57;4,35;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,13;38,55;0,0
1928;-6,1882961747553695;-35,6689461410298;7,03;5,57;5,65;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,75;37,55;0,0
1929;-6,23345049575255;-35,6686620031513;7,03;5,57;5,08;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,3;37,2;0,0
1930;-6,278604726607894;-35,66837575877092;6,89;5,57;4,87;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,64;37,52;0,0
1931;-6,323758866674593;-35,66808740699828;6,89;5,57;4,72;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,18;38,5;0,0
1932;-6,368912915305964;-35,667796946936285;6,89;5,57;5,19;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,84;40,07;0,0
1933;-6,414066871855466;-35,66750437768108;6,89;5,57;12,53;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,06;42,19;4,33
1934;-6,4433075163883435;-35,66820354382461;6,89;5,57;12,65;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,87;43,73;7,91
1935;-5,122372048152368;-35,62998726792837;7,88;5,8;2,87;24;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,0;7,3;55,12
